img_path,seq
data/NER_data/twitter2015_images/687876.jpg,a woman is standing in front of a yellow wall
data/NER_data/twitter2015_images/687905.jpg,a group of men on a field playing baseball
data/NER_data/twitter2015_images/688750.jpg,a close up of a black and white background
data/NER_data/twitter2015_images/688806.jpg,a man riding on the back of a horse
data/NER_data/twitter2015_images/688873.jpg,a sign that says <unk> <unk> <unk>
data/NER_data/twitter2015_images/688935.jpg,a man on a soccer field kicking a soccer ball
data/NER_data/twitter2015_images/689063.jpg,a man wearing a suit and tie
data/NER_data/twitter2015_images/689115.jpg,a close up of a cat with its eyes closed
data/NER_data/twitter2015_images/689278.jpg,a close up of a person wearing a red tie
data/NER_data/twitter2015_images/689339.jpg,a close up of a green and white sign
data/NER_data/twitter2015_images/6895.jpg,a man in a hat is sitting on a boat
data/NER_data/twitter2015_images/6900.jpg,a close up of a pair of scissors on a table
data/NER_data/twitter2015_images/690189.jpg,a couple of men standing next to each other
data/NER_data/twitter2015_images/692041.jpg,a close up of a toothbrush with a toothbrush in it
data/NER_data/twitter2015_images/692056.jpg,a person holding a cell phone in their hand
data/NER_data/twitter2015_images/692339.jpg,a close up of a street sign on a pole
data/NER_data/twitter2015_images/692640.jpg,a man holding a book in his hand
data/NER_data/twitter2015_images/692649.jpg,a large jetliner flying through a cloudy blue sky
data/NER_data/twitter2015_images/692855.jpg,a man in a suit and tie sitting in a car
data/NER_data/twitter2015_images/692954.jpg,an old building with a clock on the side of it
data/NER_data/twitter2015_images/693105.jpg,a close up of a sign that says <unk> <unk>
data/NER_data/twitter2015_images/693172.jpg,a cell phone that is sitting on a table
data/NER_data/twitter2015_images/693608.jpg,a close up of a sign that reads <unk>
data/NER_data/twitter2015_images/693696.jpg,a group of people standing next to each other
data/NER_data/twitter2015_images/693731.jpg,a view of a large body of water in the ocean
data/NER_data/twitter2015_images/693881.jpg,a woman sitting on a couch with her hands on her hip
data/NER_data/twitter2015_images/694.jpg,a picture of a book with a sign on it
data/NER_data/twitter2015_images/694025.jpg,a close up of a sign that reads <unk>
data/NER_data/twitter2015_images/694255.jpg,a picture of a man sitting on a stone wall
data/NER_data/twitter2015_images/694432.jpg,a couple of women standing next to each other
data/NER_data/twitter2015_images/694690.jpg,a baseball player holding a baseball bat on a field
data/NER_data/twitter2015_images/694859.jpg,a picture of a woman holding a teddy bear
data/NER_data/twitter2015_images/694873.jpg,a woman in a dress holding a surfboard
data/NER_data/twitter2015_images/694953.jpg,a group of people standing behind a chain link fence
data/NER_data/twitter2015_images/694989.jpg,a close up of a bird on a ledge
data/NER_data/twitter2015_images/695.jpg,a close up of two cell phones on a purple surface
data/NER_data/twitter2015_images/695025.jpg,a man cutting up a large piece of bread
data/NER_data/twitter2015_images/695057.jpg,a clock on a wall with a picture on it
data/NER_data/twitter2015_images/695348.jpg,a woman in a pink dress holding a stuffed animal
data/NER_data/twitter2015_images/695788.jpg,a man holding a cell phone in his hand
data/NER_data/twitter2015_images/695876.jpg,a couple of men standing next to each other
data/NER_data/twitter2015_images/695939.jpg,a sign that says <unk> <unk> <unk> <unk>
data/NER_data/twitter2015_images/696089.jpg,a man wearing a hat and a tie
data/NER_data/twitter2015_images/696430.jpg,a couple of cars parked in a parking lot
data/NER_data/twitter2015_images/696456.jpg,a close up of a person holding a cell phone
data/NER_data/twitter2015_images/696701.jpg,a woman in a white shirt is holding a frisbee
data/NER_data/twitter2015_images/696961.jpg,a man is looking at a chocolate cake
data/NER_data/twitter2015_images/696972.jpg,a person riding skis on a snowy slope
data/NER_data/twitter2015_images/697163.jpg,a purple umbrella sitting in the middle of a forest
data/NER_data/twitter2015_images/697264.jpg,a man in a black dress shirt and a black cat
data/NER_data/twitter2015_images/697307.jpg,a close up of a person wearing a hat
data/NER_data/twitter2015_images/697326.jpg,a man in a hat is sitting on a bench
data/NER_data/twitter2015_images/697682.jpg,a green sign on a green field
data/NER_data/twitter2015_images/698312.jpg,a man wearing a red shirt and tie
data/NER_data/twitter2015_images/698417.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/698425.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/699177.jpg,a man riding skis down a snow covered slope
data/NER_data/twitter2015_images/699646.jpg,a man wearing a hat and holding a pair of skis
data/NER_data/twitter2015_images/699969.jpg,a man riding skis down a snow covered slope
data/NER_data/twitter2015_images/70000.jpg,a close up of a sign that reads <unk> <unk>
data/NER_data/twitter2015_images/70002.jpg,a man standing next to a man in a suit
data/NER_data/twitter2015_images/70012.jpg,a group of people sitting on a couch in a living room
data/NER_data/twitter2015_images/70016.jpg,a close up of a pair of scissors on a table
data/NER_data/twitter2015_images/700237.jpg,a close up of a plate of food on a table
data/NER_data/twitter2015_images/70028.jpg,a close up of a person wearing a hat
data/NER_data/twitter2015_images/70034.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/70036.jpg,a couple of white boats sitting on top of a beach
data/NER_data/twitter2015_images/700458.jpg,a person is holding a pair of shoes
data/NER_data/twitter2015_images/700468.jpg,a group of people standing on top of a snow covered slope
data/NER_data/twitter2015_images/70048.jpg,a man is holding a baseball bat in his hand
data/NER_data/twitter2015_images/700529.jpg,a man in a red jacket is sitting on a bike
data/NER_data/twitter2015_images/70071.jpg,a close up of a person holding a cell phone
data/NER_data/twitter2015_images/70077.jpg,a close up of a street sign on a pole
data/NER_data/twitter2015_images/70087.jpg,a picture of a man looking at the camera
data/NER_data/twitter2015_images/70112.jpg,a close up picture of a cat
data/NER_data/twitter2015_images/70114.jpg,a close up of a sign on a wall
data/NER_data/twitter2015_images/70116.jpg,a close up of a mans head
data/NER_data/twitter2015_images/70118.jpg,a picture of a person wearing a hat
data/NER_data/twitter2015_images/70120.jpg,a close up of a man wearing a tie
data/NER_data/twitter2015_images/70122.jpg,a black and white photo of a cat
data/NER_data/twitter2015_images/70123.jpg,a picture of a book with a picture on it
data/NER_data/twitter2015_images/70126.jpg,a close up of a baseball cap with a glove on it
data/NER_data/twitter2015_images/70131.jpg,a group of people sitting in a room
data/NER_data/twitter2015_images/70133.jpg,a group of people standing next to each other
data/NER_data/twitter2015_images/701357.jpg,a person on a snow board in the snow
data/NER_data/twitter2015_images/701414.jpg,a close up of a street sign with a person on it
data/NER_data/twitter2015_images/70145.jpg,a woman holding a cell phone in her hand
data/NER_data/twitter2015_images/701474.jpg,a group of people playing baseball in a field
data/NER_data/twitter2015_images/701488.jpg,a close up of two baseball players
data/NER_data/twitter2015_images/701517.jpg,a group of people on skis in the snow
data/NER_data/twitter2015_images/70157.jpg,a sign that says <unk> <unk> <unk> on it
data/NER_data/twitter2015_images/701575.jpg,a baseball player is holding a baseball bat
data/NER_data/twitter2015_images/7016.jpg,a couple of people that are holding a cell phone
data/NER_data/twitter2015_images/70163.jpg,a picture of a page of the <unk> of the <unk>
data/NER_data/twitter2015_images/701630.jpg,a picture of a person holding a baseball bat
data/NER_data/twitter2015_images/701675.jpg,a boy in a hat is sitting on a skateboard
data/NER_data/twitter2015_images/701743.jpg,a picture of a man wearing a tie
data/NER_data/twitter2015_images/70177.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/701791.jpg,a group of birds flying over a body of water
data/NER_data/twitter2015_images/70183.jpg,a man sitting in front of a window looking at a cell phone
data/NER_data/twitter2015_images/701863.jpg,a person sitting on a bench near a building
data/NER_data/twitter2015_images/701960.jpg,a couple of boxes that are sitting on the ground
data/NER_data/twitter2015_images/70206.jpg,a poster of the <unk> of a <unk>
data/NER_data/twitter2015_images/702116.jpg,a close up of a person with a camera
data/NER_data/twitter2015_images/70217.jpg,a man sitting in front of a window with a toothbrush
data/NER_data/twitter2015_images/70242.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/702448.jpg,a mountain with a large body of water
data/NER_data/twitter2015_images/702499.jpg,a picture of a <unk> of a <unk>
data/NER_data/twitter2015_images/702583.jpg,a close up of a sign that says <unk> <unk>
data/NER_data/twitter2015_images/70263.jpg,a close up of a person holding a tennis racket
data/NER_data/twitter2015_images/70267.jpg,a poster of a book with a bird on it
data/NER_data/twitter2015_images/702681.jpg,a man is standing in the water near a house
data/NER_data/twitter2015_images/70277.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/702846.jpg,a close up of a bunch of bananas
data/NER_data/twitter2015_images/70291.jpg,a close up of a parking meter on a street
data/NER_data/twitter2015_images/702960.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/70298.jpg,a black and white photo of a black bear
data/NER_data/twitter2015_images/70303.jpg,a man is holding a baseball bat in his hand
data/NER_data/twitter2015_images/70314.jpg,a man and a woman pose for a picture
data/NER_data/twitter2015_images/703166.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/70323.jpg,a woman is riding a horse in the dark
data/NER_data/twitter2015_images/70324.jpg,a couple of people standing next to each other
data/NER_data/twitter2015_images/703281.jpg,a black and white photo of a sign
data/NER_data/twitter2015_images/70330.jpg,a black and white photo of a rock
data/NER_data/twitter2015_images/70336.jpg,a sign that is on the side of a building
data/NER_data/twitter2015_images/70337.jpg,a close up of two sausages on a grill
data/NER_data/twitter2015_images/70338.jpg,a tree with a bench in the middle of it
data/NER_data/twitter2015_images/70345.jpg,a close up of a street sign on a building
data/NER_data/twitter2015_images/703546.jpg,a black and white photo of a toilet
data/NER_data/twitter2015_images/703599.jpg,a group of people standing next to each other
data/NER_data/twitter2015_images/70363.jpg,a group of people sitting on a bench
data/NER_data/twitter2015_images/70364.jpg,a close up of a plate of food with meat and vegetables
data/NER_data/twitter2015_images/703723.jpg,a group of people standing around a room
data/NER_data/twitter2015_images/70376.jpg,a man in a tie holding a cell phone
data/NER_data/twitter2015_images/70381.jpg,a close up of a sign that says <unk>
data/NER_data/twitter2015_images/70382.jpg,a view of a city skyline from the rain
data/NER_data/twitter2015_images/70394.jpg,a bag of luggage sitting on top of a wall
data/NER_data/twitter2015_images/70395.jpg,a group of young children sitting on top of a floor
data/NER_data/twitter2015_images/70398.jpg,a baseball player holding a bat on top of a field
data/NER_data/twitter2015_images/70401.jpg,a baseball player holding a bat on top of a field
data/NER_data/twitter2015_images/70408.jpg,a man is riding a bike down the street
data/NER_data/twitter2015_images/70413.jpg,a close up of a sign on a building
data/NER_data/twitter2015_images/70414.jpg,a man and a woman are sitting on a bench
data/NER_data/twitter2015_images/70417.jpg,a man and woman are sitting on a bed
data/NER_data/twitter2015_images/70435.jpg,a car is parked on the side of the street
data/NER_data/twitter2015_images/704366.jpg,a painting of a bear in a forest
data/NER_data/twitter2015_images/70437.jpg,there is a sign that is on the side of a building
data/NER_data/twitter2015_images/704373.jpg,a close up of a street sign with a building in the background
data/NER_data/twitter2015_images/70454.jpg,a view of a body of water with a sky background
data/NER_data/twitter2015_images/70456.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/70464.jpg,a baseball player holding a bat on a field
data/NER_data/twitter2015_images/70471.jpg,a group of men standing on top of a field
data/NER_data/twitter2015_images/70480.jpg,a woman wearing a black shirt and a black dress
data/NER_data/twitter2015_images/70485.jpg,a train station with a train on the tracks
data/NER_data/twitter2015_images/704917.jpg,a man wearing a hat and holding a snowboard
data/NER_data/twitter2015_images/70492.jpg,a couple of people that are standing next to a bike
data/NER_data/twitter2015_images/70495.jpg,a baseball player sliding into a base on a field
data/NER_data/twitter2015_images/70513.jpg,a close up of a person wearing a hat
data/NER_data/twitter2015_images/70517.jpg,a baseball player is holding a bat in his hand
data/NER_data/twitter2015_images/70518.jpg,a baseball player is laying on the grass
data/NER_data/twitter2015_images/70520.jpg,a man is sitting in front of a sign
data/NER_data/twitter2015_images/70522.jpg,a elephant that is standing in the grass
data/NER_data/twitter2015_images/70525.jpg,a woman is standing next to a giant fire hydrant
data/NER_data/twitter2015_images/70526.jpg,a man with a beard is sitting on a bench
data/NER_data/twitter2015_images/70527.jpg,a woman in a red dress holding a tennis racquet
data/NER_data/twitter2015_images/70529.jpg,a close up of a person holding a toothbrush
data/NER_data/twitter2015_images/70530.jpg,a person wearing a hat on a bed
data/NER_data/twitter2015_images/70540.jpg,a large group of people standing in front of a building
data/NER_data/twitter2015_images/70541.jpg,a black and white photo of a black and white background
data/NER_data/twitter2015_images/70542.jpg,a group of birds standing on top of a pile of rocks
data/NER_data/twitter2015_images/70543.jpg,a purple wall with a purple flower on it
data/NER_data/twitter2015_images/70545.jpg,a poster of a magazine with a man on it
data/NER_data/twitter2015_images/70546.jpg,a black and white photo of a clock on a building
data/NER_data/twitter2015_images/705468.jpg,a young boy sitting in front of a laptop computer
data/NER_data/twitter2015_images/705480.jpg,a man in a suit and tie standing in a room
data/NER_data/twitter2015_images/70552.jpg,a man holding a baseball bat in front of a crowd
data/NER_data/twitter2015_images/705527.jpg,a close up of a sign that reads <unk> <unk>
data/NER_data/twitter2015_images/705535.jpg,a group of people sitting on a floor next to a cake
data/NER_data/twitter2015_images/705570.jpg,a group of people standing next to each other
data/NER_data/twitter2015_images/70560.jpg,a group of people sitting on a bench
data/NER_data/twitter2015_images/70565.jpg,a man wearing a hat and holding a cell phone
data/NER_data/twitter2015_images/70566.jpg,a man is sitting on a bench looking at his cell phone
data/NER_data/twitter2015_images/705716.jpg,a black and white photo of a man with a beard
data/NER_data/twitter2015_images/70574.jpg,a blue and white wall with a clock on it
data/NER_data/twitter2015_images/70600.jpg,a couple of people sitting on a bench in front of a building
data/NER_data/twitter2015_images/70606.jpg,a man standing in front of a white building
data/NER_data/twitter2015_images/706111.jpg,a man is sitting at a table with a laptop
data/NER_data/twitter2015_images/70616.jpg,a statue of a man holding a baseball bat
data/NER_data/twitter2015_images/7062.jpg,a picture of a woman wearing a tie
data/NER_data/twitter2015_images/706256.jpg,a picture of a sign that says <unk>
data/NER_data/twitter2015_images/706270.jpg,a close up of a person holding a frisbee
data/NER_data/twitter2015_images/706391.jpg,a man holding a tennis racket in his hand
data/NER_data/twitter2015_images/706459.jpg,a view of a mountain range with a snow covered mountain in the background
data/NER_data/twitter2015_images/70646.jpg,a group of people sitting around a wooden bench
data/NER_data/twitter2015_images/70648.jpg,a man in a baseball uniform holding a baseball bat
data/NER_data/twitter2015_images/70649.jpg,a group of people sitting on top of a bench
data/NER_data/twitter2015_images/7066.jpg,a man wearing sunglasses and a hat and glasses
data/NER_data/twitter2015_images/70660.jpg,a page of a picture of a book
data/NER_data/twitter2015_images/70666.jpg,a picture of a person in the rain
data/NER_data/twitter2015_images/70667.jpg,a black and white photo of a man in a suit
data/NER_data/twitter2015_images/70675.jpg,a close up of a person sitting on a bench
data/NER_data/twitter2015_images/70678.jpg,a group of people in a park playing with a frisbee
data/NER_data/twitter2015_images/70686.jpg,a sign that is on the side of a building
data/NER_data/twitter2015_images/70688.jpg,a couple of women standing next to each other
data/NER_data/twitter2015_images/70700.jpg,a group of people standing in front of a building
data/NER_data/twitter2015_images/70702.jpg,a view of a building with a clock tower
data/NER_data/twitter2015_images/707056.jpg,a picture of a tree in the woods
data/NER_data/twitter2015_images/707112.jpg,a woman standing next to a train
data/NER_data/twitter2015_images/70716.jpg,a crowd of people watching a baseball game
data/NER_data/twitter2015_images/70718.jpg,a man in a baseball uniform holding a baseball bat
data/NER_data/twitter2015_images/70720.jpg,a crowd of people watching a baseball game
data/NER_data/twitter2015_images/707214.jpg,a black and white photo of a cat sleeping on a couch
data/NER_data/twitter2015_images/70723.jpg,a man standing on a sidewalk holding a flag
data/NER_data/twitter2015_images/70725.jpg,a group of people standing next to each other
data/NER_data/twitter2015_images/707268.jpg,a black and white photo of a person holding a banana
data/NER_data/twitter2015_images/70729.jpg,a group of women are posing for a picture
data/NER_data/twitter2015_images/70731.jpg,a group of people standing next to each other
data/NER_data/twitter2015_images/70737.jpg,a group of people sitting on top of a car
data/NER_data/twitter2015_images/70755.jpg,a person standing on a sidewalk with a dog in the background
data/NER_data/twitter2015_images/70757.jpg,a close up of a person wearing a hat and a tie
data/NER_data/twitter2015_images/70765.jpg,a very tall building with a red roof
data/NER_data/twitter2015_images/70770.jpg,a group of people standing next to each other
data/NER_data/twitter2015_images/70778.jpg,a girl in a pink dress standing in a store
data/NER_data/twitter2015_images/70781.jpg,a close up of a black and white fire hydrant
data/NER_data/twitter2015_images/70784.jpg,a man in a red shirt is holding a cell phone
data/NER_data/twitter2015_images/70785.jpg,a man with a beard is holding a pair of scissors
data/NER_data/twitter2015_images/70789.jpg,a picture of a sign that says <unk> <unk>
data/NER_data/twitter2015_images/70791.jpg,a close up of a person wearing a hat
data/NER_data/twitter2015_images/70794.jpg,a man wearing a hat and holding a cell phone
data/NER_data/twitter2015_images/70795.jpg,a couple of baseball players standing next to each other
data/NER_data/twitter2015_images/7081.jpg,a group of people sitting on a bench
data/NER_data/twitter2015_images/70830.jpg,a group of people riding skis on top of a snow covered slope
data/NER_data/twitter2015_images/70847.jpg,a bed with many pillows and blankets on it
data/NER_data/twitter2015_images/70852.jpg,a picture of a person on a surf board
data/NER_data/twitter2015_images/70854.jpg,a group of people riding skis down a snow covered slope
data/NER_data/twitter2015_images/70857.jpg,a man is wearing a helmet on a snowboard
data/NER_data/twitter2015_images/70861.jpg,a couple of people standing on top of a snow covered slope
data/NER_data/twitter2015_images/70862.jpg,a man is riding a skateboard down the street
data/NER_data/twitter2015_images/70867.jpg,a close up of a person on a snowboard
data/NER_data/twitter2015_images/70877.jpg,a man in a red and white outfit on a ski slope
data/NER_data/twitter2015_images/70885.jpg,a couple of men riding on top of a snow covered slope
data/NER_data/twitter2015_images/708855.jpg,a close up of a sign that says <unk>
data/NER_data/twitter2015_images/70886.jpg,a couple of people on skis in the snow
data/NER_data/twitter2015_images/70887.jpg,a couple of people that are standing on a snowboard
data/NER_data/twitter2015_images/70888.jpg,a man is standing in front of a sign
data/NER_data/twitter2015_images/708906.jpg,a black and white photo of a man wearing glasses
data/NER_data/twitter2015_images/70892.jpg,a couple of men standing next to each other
data/NER_data/twitter2015_images/708943.jpg,a picture of a kite flying in the sky
data/NER_data/twitter2015_images/70899.jpg,a couple of people that are standing in the snow
data/NER_data/twitter2015_images/70909.jpg,a couple of people that are standing in the snow
data/NER_data/twitter2015_images/70916.jpg,a person on a snow board in the snow
data/NER_data/twitter2015_images/70919.jpg,a person wearing a helmet and holding skis
data/NER_data/twitter2015_images/70920.jpg,a woman in a white shirt is holding a cell phone
data/NER_data/twitter2015_images/709210.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/709211.jpg,a close up of a picture of a book
data/NER_data/twitter2015_images/709250.jpg,a close up of a pair of scissors
data/NER_data/twitter2015_images/70929.jpg,a group of people riding skis down a snow covered slope
data/NER_data/twitter2015_images/7093.jpg,a man is holding a skateboard in his hand
data/NER_data/twitter2015_images/70933.jpg,a close up of a fire hydrant on a street
data/NER_data/twitter2015_images/70936.jpg,a person wearing a helmet on a snow board
data/NER_data/twitter2015_images/70942.jpg,a group of young men standing next to each other
data/NER_data/twitter2015_images/70943.jpg,a group of baseball players standing next to each other
data/NER_data/twitter2015_images/70944.jpg,a baseball player holding a bat on a field
data/NER_data/twitter2015_images/70946.jpg,a man standing on a snow covered ski slope
data/NER_data/twitter2015_images/70950.jpg,a group of young people standing next to each other
data/NER_data/twitter2015_images/70952.jpg,a close up of a purple flower in a purple background
data/NER_data/twitter2015_images/70954.jpg,a close up of a baseball player holding a baseball bat
data/NER_data/twitter2015_images/70959.jpg,a boat in a body of water with a boat in the background
data/NER_data/twitter2015_images/70962.jpg,a crowd of people watching a parade float
data/NER_data/twitter2015_images/709684.jpg,a couple of men standing next to each other
data/NER_data/twitter2015_images/70972.jpg,a group of people riding skis on top of a snow covered slope
data/NER_data/twitter2015_images/70977.jpg,a person wearing a helmet and holding skis
data/NER_data/twitter2015_images/70984.jpg,a baseball player holding a bat on a field
data/NER_data/twitter2015_images/71004.jpg,a woman holding a cell phone in her hand
data/NER_data/twitter2015_images/710093.jpg,a man is holding a cell phone in his hand
data/NER_data/twitter2015_images/71011.jpg,a group of young men standing next to each other
data/NER_data/twitter2015_images/710240.jpg,a couple of men standing next to each other
data/NER_data/twitter2015_images/71030.jpg,a group of young men standing next to each other
data/NER_data/twitter2015_images/71032.jpg,a view of a mountain range from a plane
data/NER_data/twitter2015_images/71036.jpg,a large building with a large building in the background
data/NER_data/twitter2015_images/71044.jpg,a close up of a plant in a garden
data/NER_data/twitter2015_images/71049.jpg,a close up of a person on a snow board
data/NER_data/twitter2015_images/71057.jpg,a group of people sitting on a bench
data/NER_data/twitter2015_images/71067.jpg,a car driving down a street next to a tall building
data/NER_data/twitter2015_images/71069.jpg,a picture of a sign that says <unk>
data/NER_data/twitter2015_images/71070.jpg,a tall clock tower with a sky background
data/NER_data/twitter2015_images/71072.jpg,a man and a woman are standing next to a bike
data/NER_data/twitter2015_images/71082.jpg,a couple of people standing next to a train
data/NER_data/twitter2015_images/71107.jpg,a close up of a person wearing a hat
data/NER_data/twitter2015_images/71110.jpg,a large amount of doughnuts on display in a store
data/NER_data/twitter2015_images/71114.jpg,a group of people standing next to each other
data/NER_data/twitter2015_images/71126.jpg,a person wearing skis standing on top of a snow covered slope
data/NER_data/twitter2015_images/71132.jpg,a man is looking at a building in the background
data/NER_data/twitter2015_images/71144.jpg,a group of people standing on top of a building
data/NER_data/twitter2015_images/71146.jpg,a close up of a person with a tie
data/NER_data/twitter2015_images/71148.jpg,a close up of a toaster on the side of a building
data/NER_data/twitter2015_images/71150.jpg,a group of people walking down a sidewalk
data/NER_data/twitter2015_images/711521.jpg,a picture of a dog with a sign on it
data/NER_data/twitter2015_images/711608.jpg,a poster of the words <unk> <unk> <unk>
data/NER_data/twitter2015_images/71161.jpg,a close up of a pair of scissors
data/NER_data/twitter2015_images/711611.jpg,a picture of a <unk> of a <unk>
data/NER_data/twitter2015_images/71171.jpg,a man sitting on a chair looking at a mirror
data/NER_data/twitter2015_images/71172.jpg,a man standing in front of a mirror holding a phone
data/NER_data/twitter2015_images/71180.jpg,a car parked on the side of a building
data/NER_data/twitter2015_images/71184.jpg,a man is standing in front of a building
data/NER_data/twitter2015_images/71186.jpg,a man standing on a lush green field holding a baseball bat
data/NER_data/twitter2015_images/71189.jpg,a woman is taking a picture of herself in a mirror
data/NER_data/twitter2015_images/71192.jpg,a person on a snow board in the air
data/NER_data/twitter2015_images/71196.jpg,a close up of a person on a snow board
data/NER_data/twitter2015_images/71199.jpg,a group of young people standing next to each other
data/NER_data/twitter2015_images/71207.jpg,a picture of a man and a woman
data/NER_data/twitter2015_images/71215.jpg,a person wearing a helmet and holding skis
data/NER_data/twitter2015_images/712218.jpg,a plate of food with meat and vegetables
data/NER_data/twitter2015_images/71225.jpg,a man in a santa hat is sitting on the floor
data/NER_data/twitter2015_images/71226.jpg,a man standing on the side of a street
data/NER_data/twitter2015_images/71236.jpg,a group of people standing on top of a grass covered field
data/NER_data/twitter2015_images/71239.jpg,a picture of a man holding a baseball bat
data/NER_data/twitter2015_images/7124.jpg,a painting of a bird sitting on a tree branch
data/NER_data/twitter2015_images/71240.jpg,a close up of a sign that reads <unk>
data/NER_data/twitter2015_images/71241.jpg,a man is holding a baseball bat in his hand
data/NER_data/twitter2015_images/71244.jpg,a man standing next to a man holding a sign
data/NER_data/twitter2015_images/71246.jpg,a blurry picture of a man with a beard
data/NER_data/twitter2015_images/71255.jpg,a herd of sheep standing on a street
data/NER_data/twitter2015_images/71257.jpg,a group of people standing around a wooden bench
data/NER_data/twitter2015_images/71258.jpg,a close up of a statue of a man on a skateboard
data/NER_data/twitter2015_images/71266.jpg,a close up of a person wearing a red shirt
data/NER_data/twitter2015_images/71269.jpg,a man standing next to a bunch of stuffed animals
data/NER_data/twitter2015_images/71272.jpg,a man in a black jacket is holding a skateboard
data/NER_data/twitter2015_images/71274.jpg,a man in a black jacket is holding a skateboard
data/NER_data/twitter2015_images/71276.jpg,a group of people sitting in a room
data/NER_data/twitter2015_images/71278.jpg,a man holding a tennis racquet in front of a crowd
data/NER_data/twitter2015_images/71291.jpg,a man is standing in the grass near a street sign
data/NER_data/twitter2015_images/71293.jpg,a view of a city skyline from the back of a building
data/NER_data/twitter2015_images/71299.jpg,a group of people standing on top of a snow covered ground
data/NER_data/twitter2015_images/713.jpg,a man in a baseball cap holding a baseball bat
data/NER_data/twitter2015_images/71312.jpg,a couple of people that are on skis
data/NER_data/twitter2015_images/71314.jpg,a baseball player holding a bat on a field
data/NER_data/twitter2015_images/71316.jpg,a man in a red shirt is standing on a tiled floor
data/NER_data/twitter2015_images/71317.jpg,a very tall building with a clock on it
data/NER_data/twitter2015_images/71319.jpg,a brick building with a clock on the side of it
data/NER_data/twitter2015_images/71323.jpg,a brick building with a window and a window
data/NER_data/twitter2015_images/71332.jpg,a large building with a lot of boats in it
data/NER_data/twitter2015_images/71338.jpg,a man holding a microphone in front of a crowd of people
data/NER_data/twitter2015_images/71339.jpg,a person holding a toothbrush in their hand
data/NER_data/twitter2015_images/71356.jpg,a man standing next to a parking meter
data/NER_data/twitter2015_images/71361.jpg,a man sitting on a bench looking at his phone
data/NER_data/twitter2015_images/71366.jpg,a close up of a person wearing a hat
data/NER_data/twitter2015_images/71367.jpg,a close up of a sign that says <unk> <unk>
data/NER_data/twitter2015_images/71380.jpg,a man riding a skateboard down a street
data/NER_data/twitter2015_images/71386.jpg,a woman holding a cell phone in her hand
data/NER_data/twitter2015_images/71387.jpg,a couple of people that are holding up a sign
data/NER_data/twitter2015_images/71394.jpg,a train traveling through a rural country side
data/NER_data/twitter2015_images/71403.jpg,a black and white photo of a man on a skateboard
data/NER_data/twitter2015_images/71406.jpg,a close up of a sign that reads <unk>
data/NER_data/twitter2015_images/71407.jpg,a close up of a sign with writing on it
data/NER_data/twitter2015_images/71408.jpg,a woman with a hat on her head
data/NER_data/twitter2015_images/71419.jpg,a man wearing a bow tie and a tie
data/NER_data/twitter2015_images/71420.jpg,a close up of a dog with a frisbee in its mouth
data/NER_data/twitter2015_images/714213.jpg,a tree with a tree in the background
data/NER_data/twitter2015_images/71424.jpg,a man and a woman sitting on a bus
data/NER_data/twitter2015_images/71427.jpg,a close up of a knife sticking out of a hole
data/NER_data/twitter2015_images/71449.jpg,a picture of a tree with birds on it
data/NER_data/twitter2015_images/71453.jpg,a man standing in front of a building
data/NER_data/twitter2015_images/71463.jpg,a close up of a black and white cat
data/NER_data/twitter2015_images/714670.jpg,a woman in a black dress and a black shirt
data/NER_data/twitter2015_images/71471.jpg,a man standing in front of a fence
data/NER_data/twitter2015_images/71472.jpg,a man standing on the side of a building
data/NER_data/twitter2015_images/71474.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/71475.jpg,a man is sitting on a street corner
data/NER_data/twitter2015_images/71477.jpg,a black and white photo of a horse drawn carriage
data/NER_data/twitter2015_images/71480.jpg,there is a sign that says <unk> <unk>
data/NER_data/twitter2015_images/71483.jpg,a group of people sitting on a couch
data/NER_data/twitter2015_images/71484.jpg,an old building with a clock on the side of it
data/NER_data/twitter2015_images/71488.jpg,a person standing on the ground with a skateboard
data/NER_data/twitter2015_images/714912.jpg,two pictures of a woman wearing a hat
data/NER_data/twitter2015_images/71499.jpg,a large building with a clock on it
data/NER_data/twitter2015_images/71502.jpg,a close up of a person wearing a hat
data/NER_data/twitter2015_images/71504.jpg,a man in a suit and tie holding a stuffed animal
data/NER_data/twitter2015_images/715075.jpg,a woman holding a cell phone in her hand
data/NER_data/twitter2015_images/715167.jpg,a young boy is holding a toothbrush in his hand
data/NER_data/twitter2015_images/715277.jpg,a large body of water with a sky background
data/NER_data/twitter2015_images/71532.jpg,a sign that is on the side of a building
data/NER_data/twitter2015_images/715329.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/71536.jpg,a group of young people posing for a picture
data/NER_data/twitter2015_images/71538.jpg,a woman with glasses is looking at a mirror
